molecule_chembl_id,canonical_smiles,log_IC50,activity_class,mol,MW,LogP,HBD,HBA
CHEMBL3087031,Cc1cc(-c2ccc(NC(=O)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d729d20>,466.425,7.010920000000004,1,2
CHEMBL3087030,Cc1cc(-c2ccc(NC(=O)C(CC(C)C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,6.086186147616283,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d729d90>,494.479,7.863020000000005,1,2
CHEMBL3087029,Cc1cc(-c2ccc(NC(=O)C(O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.671620396561262,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d729e00>,454.37,5.766720000000003,2,3
CHEMBL3087028,Cc1cc(-c2ccc(NC(=O)C(C)c3cc(C(F)(F)F)cc(C(F)(F)F)n3)cc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d729e70>,453.386,6.2318200000000035,1,3
CHEMBL3087027,COc1cc(C(=O)NCCC(c2ccccc2)c2ccccc2)ccc1-n1cnc(C)c1,6.494850021680094,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d729ee0>,425.53200000000015,5.141320000000004,1,3
CHEMBL3085790,COc1cc(C(=O)NCCc2ccc(Cl)cc2)ccc1-n1cnc(C)c1,6.376750709602099,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d729f50>,369.8520000000001,3.8152200000000027,1,3
CHEMBL3087026,Cc1cc(-c2ccc(C(=O)NCCc3ccc(Cl)cc3)cc2)ccn1,5.673664139071248,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d729fc0>,350.849,4.682920000000004,1,2
CHEMBL3087025,Cc1cc(-c2ccc(C(=O)NC(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a030>,452.398,6.585620000000004,1,2
CHEMBL3087024,Cc1cc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.954677021213342,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a0a0>,439.35900000000004,6.738620000000003,2,2
CHEMBL3087023,Cc1cc(-c2ccc(N(C)C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a110>,452.398,6.300120000000004,0,2
CHEMBL3087022,Cc1cc(-c2cccc(NC(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a180>,438.371,6.275820000000003,1,2
CHEMBL3087021,Cc1cc(-c2ccc(NC(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a1f0>,439.359,5.670820000000003,1,3
CHEMBL3087020,Cc1cc(-c2ccc(NC(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cn2)ccn1,5.8696662315049934,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a260>,439.359,5.670820000000003,1,3
CHEMBL3087346,COc1cc(NC(=O)[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1-c1ccnc(C)c1,6.301029995663981,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a2d0>,482.4240000000001,6.845420000000005,1,3
CHEMBL3087345,Cc1cc(-c2ccc(/C=C3\CCCN([C@@H](C)c4ccc(F)cc4)C3=O)cc2)ccn1,5.815308569182402,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a340>,400.497,5.963120000000006,0,2
CHEMBL1224151,COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,6.795880017344075,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a3b0>,419.5000000000001,5.095420000000004,0,3
CHEMBL3087344,COc1cc(NC(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1-n1cnc(C)c1,5.838631997765025,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a420>,457.3740000000001,5.408120000000004,1,3
CHEMBL3087343,Cc1cc(-c2ccc(NC(=O)[C@@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a490>,452.398,6.836820000000004,1,2
CHEMBL3087342,Cc1cc(-c2ccc(NC(=O)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,6.585026652029182,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a500>,452.398,6.836820000000004,1,2
CHEMBL3087341,Cc1cc(-c2ccc(NC(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,6.337242168318426,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a570>,438.371,6.275820000000003,1,2
CHEMBL3087340,Cc1cc(-c2ccc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a5e0>,424.344,6.3469200000000034,1,2
CHEMBL3087339,Cc1cc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)ccn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a650>,357.24,5.616120000000003,1,2
CHEMBL3087043,CCCc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.391473966422806,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a6c0>,488.45300000000003,6.539500000000004,1,3
CHEMBL3087042,CCc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,6.6777807052660805,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a730>,474.426,6.1494000000000035,1,3
CHEMBL3087041,C=Cc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,5.8996294548824375,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a7a0>,472.41,6.230000000000003,1,3
CHEMBL3087040,COc1cc(-c2ccnc(C)c2)ccc1NS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.73754891026957,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a810>,490.4250000000001,5.904020000000004,1,4
CHEMBL3087039,COc1cc(NS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1-c1ccnc(C)c1,6.275724130399211,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a880>,490.4250000000001,5.904020000000004,1,4
CHEMBL3087038,Cc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,6.552841968657781,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a8f0>,460.399,5.895420000000003,1,3
CHEMBL3087037,Cc1cc(-c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)ccn1,6.142667503568731,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a960>,393.295,5.164620000000003,1,3
CHEMBL3087036,O=S(=O)(Nc1ccc(-c2cncnc2)cc1)c1cc(Cl)cc(Cl)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72a9d0>,380.2560000000001,4.251200000000002,1,4
CHEMBL3087035,O=S(=O)(Nc1ccc(-c2ncccn2)cc1)c1cc(Cl)cc(Cl)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72aa40>,380.2560000000001,4.251200000000002,1,4
CHEMBL3087355,O=S(=O)(Nc1ccc(-c2ccncc2)cc1)c1cc(Cl)cc(Cl)c1,5.560667306169737,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72aab0>,379.26800000000014,4.856200000000002,1,3
CHEMBL3087354,COc1cc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)ccc1-n1cnc(C)c1,5.97469413473523,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ab20>,412.2980000000001,4.296920000000003,1,4
CHEMBL3087353,Cc1nccn1-c1ccc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,5.026872146400302,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ab90>,382.27200000000005,4.288320000000002,1,3
CHEMBL3087352,O=S(=O)(Nc1ccc(-n2ccnc2)cc1)c1cc(Cl)cc(Cl)c1,5.6777807052660805,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ac00>,368.2450000000001,3.9799000000000015,1,3
CHEMBL3087351,O=S(=O)(Nc1ccc(-c2cc[nH]n2)cc1)c1cc(Cl)cc(Cl)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ac70>,368.2450000000001,4.184300000000002,2,3
CHEMBL3087350,Cc1noc(-c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)n1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ace0>,384.2440000000001,4.152620000000002,1,5
CHEMBL3087349,O=S(=O)(Nc1ccc(-c2nnco2)cc1)c1cc(Cl)cc(Cl)c1,5.61261017366127,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ad50>,370.2170000000001,3.8442000000000016,1,5
CHEMBL3087348,O=S(=O)(Nc1ccc(-c2ccco2)cc1)c1cc(Cl)cc(Cl)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72adc0>,368.2410000000001,5.0542000000000025,1,3
CHEMBL3087347,O=S(=O)(Nc1ccc(-c2cnco2)cc1)c1cc(Cl)cc(Cl)c1,5.8124792791635365,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ae30>,369.22900000000004,4.449200000000002,1,4
CHEMBL3086552,CCN(CC)c1ccc(C)c(Nc2nc(-c3ccc(-n4cnc(C)c4)cc3)cs2)c1,6.251811972993799,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72aea0>,417.58200000000005,6.202440000000005,1,5
CHEMBL3127908,C#CCCCOc1ccc(C(=O)c2cccc(OCCN3CCn4c(ccc(-n5cnc(C)c5)c4=O)C3=O)c2)cc1,6.8696662315049934,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72af10>,550.6150000000004,3.900420000000003,0,6
CHEMBL3127906,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(Cl)cc2C(F)(F)F)C3=O)cn1,4.301029995663981,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72af80>,466.84700000000004,3.5494200000000022,0,4
CHEMBL3127905,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(F)cc2C(F)(F)F)C3=O)cn1,4.301029995663981,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72aff0>,450.392,3.035120000000002,0,4
CHEMBL3127907,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2cccc4ccc(F)cc24)C3=O)cn1,7.823908740944319,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b060>,432.45500000000004,3.169520000000002,0,4
CHEMBL3127906,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(Cl)cc2C(F)(F)F)C3=O)cn1,6.995678626217358,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b0d0>,466.84700000000004,3.5494200000000022,0,4
CHEMBL3127905,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(F)cc2C(F)(F)F)C3=O)cn1,6.598599459218455,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b140>,450.392,3.035120000000002,0,4
CHEMBL3127904,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(C(F)(F)F)cc2)C3=O)cn1,5.896196279044043,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b1b0>,432.402,2.896020000000002,0,4
CHEMBL3127903,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2cccc(C(F)(F)F)c2)C3=O)cn1,6.275724130399211,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b220>,432.402,2.896020000000002,0,4
CHEMBL3127902,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccccc2Cl)C3=O)cn1,5.824488186636552,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b290>,398.85,2.5306200000000008,0,4
CHEMBL3127901,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccccc2C(F)(F)F)C3=O)cn1,6.507239610973162,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b300>,432.402,2.896020000000002,0,4
CHEMBL3127900,Cc1cn(-c2ccc3n(c2=O)CCN(CC2(c4ccc(Cl)cc4)CC2)C3=O)cn1,6.3872161432802645,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b370>,408.8890000000001,3.1834200000000017,0,3
CHEMBL3127899,Cc1cn(-c2ccc3n(c2=O)CCN(Cc2cccc(C(F)(F)F)c2)C3=O)cn1,5.786482243003695,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b3e0>,402.37600000000003,3.017220000000002,0,3
CHEMBL2169963,CC(C)CC[C@H](c1ccc(Cl)cc1)N1CC[C@@H](CC(=O)O)C[C@H]1c1ccc(C(F)(F)F)cc1,6.920818753952375,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b450>,481.98600000000016,7.764100000000007,1,2
CHEMBL3127895,COc1cc2c(=O)n(CCc3cccc(Cl)c3)ccc2cc1-n1cnc(C)c1,4.801342913045577,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b4c0>,393.87400000000014,4.4003200000000025,0,3
CHEMBL3127896,COc1c(-n2cnc(C)c2)ccc2c(=O)n(CCc3cccc(Cl)c3)ccc12,5.468521082957745,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b530>,393.8740000000001,4.400320000000003,0,3
CHEMBL3127897,Cc1cn(-c2ccc3c(=O)n(Cc4cccc(C(F)(F)F)c4)ccc3c2O)cn1,6.036212172654444,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b5a0>,399.372,4.268320000000004,1,3
CHEMBL3127898,Cc1cn(-c2ccc3c(c2O)CCN(Cc2cccc(C(F)(F)F)c2)C3=O)cn1,6.3979400086720375,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b610>,401.38800000000003,4.103620000000003,1,3
CHEMBL2018335,COc1cc(C(=O)NCc2cccc(C(F)(F)F)c2)ccc1-n1cnc(C)c1,6.180456064458132,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b680>,389.3770000000001,4.1381200000000025,1,3
CHEMBL3134497,C#CCOc1ccc(C(=O)c2ccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H](C)C(=O)N[C@@H]3N=C(C4CCCCC4)c4ccccc4NC3=O)cc2)cc1,7.698970004336019,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b6f0>,886.0619999999997,6.849300000000007,5,8
CHEMBL3134498,C[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H]1N=C(C2CCCCC2)c2ccccc2NC1=O,7.552841968657781,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b760>,723.9149999999998,5.701000000000004,5,7
CHEMBL3134497,C#CCOc1ccc(C(=O)c2ccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H](C)C(=O)N[C@@H]3N=C(C4CCCCC4)c4ccccc4NC3=O)cc2)cc1,9.0,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b7d0>,886.0619999999997,6.849300000000007,5,8
CHEMBL3134498,C[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H]1N=C(C2CCCCC2)c2ccccc2NC1=O,9.2518119729938,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b840>,723.9149999999998,5.701000000000004,5,7
CHEMBL3134497,C#CCOc1ccc(C(=O)c2ccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H](C)C(=O)N[C@@H]3N=C(C4CCCCC4)c4ccccc4NC3=O)cc2)cc1,9.040958607678906,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b8b0>,886.0619999999997,6.849300000000007,5,8
CHEMBL3134498,C[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H]1N=C(C2CCCCC2)c2ccccc2NC1=O,9.154901959985743,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b920>,723.9149999999998,5.701000000000004,5,7
CHEMBL3134516,C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(NC(=O)COCCOCCOCC(=O)NCCCOCCOCCOCCCNC(=O)[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)cc2)cc1,7.698970004336019,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72b990>,1472.7849999999996,8.945600000000013,8,17
CHEMBL3134515,C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(NC(=O)COCCOCCOCC(=O)NCCCCCNC(=O)[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)cc2)cc1,7.481486060122112,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ba00>,1354.653,9.285900000000007,8,14
CHEMBL3134514,C#CCOc1ccc(C(=O)c2ccc(OCCOCCOCCNC(=O)[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)cc2)cc1,8.823908740944319,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72ba70>,1143.3879999999995,8.693100000000005,5,12
CHEMBL3134513,C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(NC(=O)COCCOCCOCC(=O)NCCCOCCOCCOCCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)cc2)cc1,7.638272163982407,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bae0>,1368.6769999999997,7.7146000000000186,8,16
CHEMBL3134512,C#CCCCC(=O)Nc1ccc(C(=O)c2ccc(NC(=O)COCCOCCOCC(=O)NCCCCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)cc2)cc1,7.920818753952375,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bb50>,1250.5449999999998,8.054900000000016,8,13
CHEMBL3134511,C#CCOc1ccc(C(=O)c2ccc(OCCOCCOCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3ccccc3)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)cc2)cc1,9.0,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bbc0>,1039.28,7.462100000000009,5,11
CHEMBL3134510,C#CCCCCNC(=O)[C@H](Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(C(=O)c2ccccc2)cc1,6.7447274948966935,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bc30>,965.204,8.277700000000008,5,7
CHEMBL2017498,C#CCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(C(=O)c2ccccc2)cc1,6.0,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bca0>,861.0960000000002,7.0467000000000075,5,6
CHEMBL3221461,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.7447274948966935,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bd10>,632.8350000000003,5.279000000000005,3,8
CHEMBL3221477,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)N5CCC5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.8326826652518236,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bd80>,615.8520000000003,5.713300000000007,2,7
CHEMBL3221458,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)c5cccnc5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.853871964321762,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bdf0>,637.8580000000002,6.123000000000007,2,8
CHEMBL3221478,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)N5CCOCC5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.866461091629782,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72be60>,645.8780000000002,5.339800000000006,2,8
CHEMBL3221457,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)c5ccccn5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.886056647693163,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bed0>,637.8580000000002,6.123000000000007,2,8
CHEMBL3221454,CC(=O)O[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]5[C@H](O[C@H]([C@H](OC(C)=O)C(C)(C)O)C[C@H]5C)[C@H](O)[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C,4.920818753952375,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72bf40>,574.7990000000002,5.434100000000006,2,7
CHEMBL3221452,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.853871964321762,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c040>,532.7620000000005,4.863300000000005,3,6
CHEMBL3221250,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)C(=O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.008773924307505,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c0b0>,662.861,3.534800000000002,4,10
CHEMBL3221455,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)CN(C)C)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.075720713938118,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c120>,617.8680000000003,4.975800000000005,2,8
CHEMBL3221460,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)Cc5ccccn5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.142667503568732,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c190>,651.8850000000001,6.051900000000008,2,8
CHEMBL3221249,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)C2=C(O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.200659450546418,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c200>,662.861,3.5959000000000017,5,10
CHEMBL3221462,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)[C@@H]5CCCN5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.337242168318426,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c270>,629.8790000000002,5.166200000000004,3,8
CHEMBL3221475,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)NC5CN6CCC5CC6)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.619788758288394,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c2e0>,684.959,5.691400000000006,3,8
CHEMBL3221453,C[C@@H]1C[C@@H]([C@H](O)C(C)(C)O)O[C@H]2[C@H]1[C@@]1(C)CC[C@@]34C[C@@]35CC[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@H]5CC[C@H]4[C@]1(C)[C@H]2O,5.508638306165727,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c350>,622.8400000000003,2.7558000000000002,6,9
CHEMBL3221468,CC(=O)O[C@@H]([C@@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](OC(=O)NCCN)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.522878745280337,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c3c0>,618.8560000000002,4.555900000000003,4,8
CHEMBL3221451,CC(=O)OC(C)(C)[C@H]1O[C@@]23O[C@H]1C[C@@H](C)C2[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]5CC[C@H]4[C@]1(C)[C@H]3O,5.522878745280337,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d72c430>,662.8610000000002,3.692200000000002,4,10
